,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
2003,1106,731,260,922,526,-5.237,-1.143,-0.0891242,826,393,191,266
2004,1106,537,278,697,498,-5.237,-1.143,-0.0891242,617,388,160,220
2005,1106,129,132,283,512,-5.237,-1.143,-0.0891242,206,322,154,380
2006,1106,1,148,122,526,-5.237,-1.143,-0.0891242,61,337,121,378
2007,1107,1044,158,1253,593,-5.225,-1.145,-0.0898862,1148,375,209,435
2008,1107,952,225,1109,554,-5.225,-1.145,-0.0898862,1030,389,157,329
2009,1107,738,254,916,521,-5.225,-1.145,-0.0898862,827,387,178,267
2010,1107,534,278,681,492,-5.225,-1.145,-0.0898862,607,385,147,214
2011,1107,121,132,291,516,-5.225,-1.145,-0.0898862,206,324,170,384
2012,1107,8,150,112,526,-5.225,-1.145,-0.0898862,60,338,104,376
2013,1108,1060,148,1276,590,-5.21,-1.147,-0.0891242,1168,369,216,442
2014,1108,952,223,1115,546,-5.21,-1.147,-0.0891242,1033,384,163,323
2015,1108,738,251,924,516,-5.21,-1.147,-0.0891242,831,383,186,265
2016,1108,543,276,698,499,-5.21,-1.147,-0.0891242,620,387,155,223
2017,1108,128,135,293,515,-5.21,-1.147,-0.0891242,210,325,165,380
2018,1108,5,152,124,525,-5.21,-1.147,-0.0891242,64,338,119,373
2019,1109,1065,143,1280,591,-5.192,-1.15,-0.0898862,1172,367,215,448
2020,1109,958,217,1135,557,-5.192,-1.15,-0.0898862,1046,387,177,340
2021,1109,727,249,930,525,-5.192,-1.15,-0.0898862,828,387,203,276
2022,1109,519,273,697,494,-5.192,-1.15,-0.0898862,608,383,178,221
2023,1109,117,126,293,512,-5.192,-1.15,-0.0898862,205,319,176,386
2024,1109,6,143,110,526,-5.192,-1.15,-0.0898862,58,334,104,383
2025,1110,1081,140,1280,600,-5.173,-1.154,-0.0891242,1180,370,199,460
2026,1110,968,215,1139,545,-5.173,-1.154,-0.0891242,1053,380,171,330
2027,1110,749,248,937,527,-5.173,-1.154,-0.0891242,843,387,188,279
2028,1110,534,276,713,496,-5.173,-1.154,-0.0891242,623,386,179,220
2029,1110,129,130,293,519,-5.173,-1.154,-0.0891242,211,324,164,389
2030,1110,10,144,126,530,-5.173,-1.154,-0.0891242,68,337,116,386
2031,1111,1027,214,1183,568,-5.153,-1.157,-0.0891242,1105,391,156,354
2032,1111,790,256,986,530,-5.153,-1.157,-0.0891242,888,393,196,274
2033,1111,586,278,753,493,-5.153,-1.157,-0.0891242,669,385,167,215
2034,1111,167,130,328,518,-5.153,-1.157,-0.0891242,247,324,161,388
2035,1111,2,144,154,531,-5.153,-1.157,-0.0891242,78,337,152,387
2036,1112,1079,220,1219,556,-5.133,-1.16,-0.0898862,1149,388,140,336
2037,1112,829,260,1036,529,-5.133,-1.16,-0.0898862,932,394,207,269
2038,1112,630,281,786,500,-5.133,-1.16,-0.0898862,708,390,156,219
2039,1112,206,137,377,531,-5.133,-1.16,-0.0898862,291,334,171,394
2040,1112,3,148,198,536,-5.133,-1.16,-0.0898862,100,342,195,388
2041,1113,1095,218,1265,571,-5.113,-1.163,-0.0891242,1180,394,170,353
2042,1113,866,255,1065,541,-5.113,-1.163,-0.0891242,965,398,199,286
2043,1113,651,282,817,497,-5.113,-1.163,-0.0891242,734,389,166,215
2044,1113,248,141,406,525,-5.113,-1.163,-0.0891242,327,333,158,384
2045,1113,13,151,232,542,-5.113,-1.163,-0.0891242,122,346,219,391
2046,1114,1104,222,1280,562,-5.094,-1.166,-0.0891242,1192,392,176,340
2047,1114,875,250,1087,534,-5.094,-1.166,-0.0891242,981,392,212,284
2048,1114,662,277,841,500,-5.094,-1.166,-0.0891242,751,388,179,223
2049,1114,278,141,433,522,-5.094,-1.166,-0.0891242,355,331,155,381
2050,1114,53,155,260,531,-5.094,-1.166,-0.0891242,156,343,207,376
2051,1115,909,261,1127,544,-5.077,-1.169,-0.0845516,1018,402,218,283
2052,1115,697,277,846,505,-5.077,-1.169,-0.0845516,771,391,149,228
2053,1115,306,142,460,526,-5.077,-1.169,-0.0845516,383,334,154,384
2054,1115,84,157,294,544,-5.077,-1.169,-0.0845516,189,350,210,387
2055,1116,906,252,1121,547,-5.063,-1.171,-0.0769266,1013,399,215,295
2056,1116,712,284,872,516,-5.063,-1.171,-0.0769266,792,400,160,232
2057,1116,311,148,474,531,-5.063,-1.171,-0.0769266,392,339,163,383
2058,1116,77,170,309,545,-5.063,-1.171,-0.0769266,193,357,232,375
2059,1117,915,259,1122,551,-5.052,-1.173,-0.0677707,1018,405,207,292
2060,1117,1150,214,1280,608,-5.052,-1.173,-0.0677707,1215,411,130,394
2061,1117,702,282,873,515,-5.052,-1.173,-0.0677707,787,398,171,233
2062,1117,310,150,471,532,-5.052,-1.173,-0.0677707,390,341,161,382
2063,1117,57,169,312,545,-5.052,-1.173,-0.0677707,184,357,255,376
2064,1118,895,260,1122,547,-5.044,-1.173,-0.058609,1008,403,227,287
2065,1118,697,291,865,520,-5.044,-1.173,-0.058609,781,405,168,229
2066,1118,304,145,465,541,-5.044,-1.173,-0.058609,384,343,161,396
2067,1118,1,162,301,557,-5.044,-1.173,-0.058609,151,359,300,395
2068,1119,1170,225,1280,617,-5.038,-1.174,-0.0479143,1225,421,110,392
2069,1119,915,264,1121,559,-5.038,-1.174,-0.0479143,1018,411,206,295
2070,1119,680,292,872,516,-5.038,-1.174,-0.0479143,776,404,192,224
2071,1119,293,150,461,541,-5.038,-1.174,-0.0479143,377,345,168,391
2072,1119,1,176,301,551,-5.038,-1.174,-0.0479143,151,363,300,375
2073,1120,1128,231,1280,624,-5.036,-1.174,-0.0402718,1204,427,152,393
2074,1120,907,266,1115,564,-5.036,-1.174,-0.0402718,1011,415,208,298
2075,1120,695,296,864,528,-5.036,-1.174,-0.0402718,779,412,169,232
2076,1120,296,151,456,551,-5.036,-1.174,-0.0402718,376,351,160,400
2077,1120,13,153,287,557,-5.036,-1.174,-0.0402718,150,355,274,404
2078,1121,915,268,1135,568,-5.035,-1.174,-0.034156,1025,418,220,300
2079,1121,696,300,874,526,-5.035,-1.174,-0.034156,785,413,178,226
2080,1121,279,133,462,548,-5.035,-1.174,-0.034156,370,340,183,415
2081,1121,43,147,273,563,-5.035,-1.174,-0.034156,158,355,230,416
2082,1122,906,274,1129,568,-5.036,-1.174,-0.0234505,1017,421,223,294
2083,1122,674,301,877,528,-5.036,-1.174,-0.0234505,775,414,203,227
2084,1122,272,148,454,541,-5.036,-1.174,-0.0234505,363,344,182,393
2085,1122,21,168,292,561,-5.036,-1.174,-0.0234505,156,364,271,393
2086,1123,915,277,1130,566,-5.035,-1.174,-0.0150371,1022,421,215,289
2087,1123,706,306,870,538,-5.035,-1.174,-0.0150371,788,422,164,232
2088,1123,279,152,466,556,-5.035,-1.174,-0.0150371,372,354,187,404
2089,1123,22,168,275,567,-5.035,-1.174,-0.0150371,148,367,253,399
2090,1124,924,279,1145,576,-5.036,-1.174,0.002295,1034,427,221,297
2091,1124,692,304,877,534,-5.036,-1.174,0.002295,784,419,185,230
2092,1124,284,150,470,549,-5.036,-1.174,0.002295,377,349,186,399
2093,1124,26,164,290,574,-5.036,-1.174,0.002295,158,369,264,410
2094,1125,925,274,1145,572,-5.036,-1.174,0.0122397,1035,423,220,298
2095,1125,699,302,879,541,-5.036,-1.174,0.0122397,789,421,180,239
2096,1125,277,150,451,556,-5.036,-1.174,0.0122397,364,353,174,406
2097,1125,19,163,275,573,-5.036,-1.174,0.0122397,147,368,256,410
2098,1126,918,266,1140,578,-5.036,-1.174,0.0214184,1029,422,222,312
2099,1126,697,292,886,533,-5.036,-1.174,0.0214184,791,412,189,241
2100,1126,283,139,446,544,-5.036,-1.174,0.0214184,364,341,163,405
2101,1126,23,150,278,574,-5.036,-1.174,0.0214184,150,362,255,424
2102,1127,901,269,1132,568,-5.036,-1.174,0.0313599,1016,418,231,299
2103,1127,701,301,863,528,-5.036,-1.174,0.0313599,782,414,162,227
2104,1127,284,145,450,549,-5.036,-1.174,0.0313599,367,347,166,404
2105,1127,2,156,239,573,-5.036,-1.174,0.0313599,120,364,237,417
2106,1128,918,266,1140,563,-5.036,-1.174,0.0405339,1029,414,222,297
2107,1128,685,295,885,531,-5.036,-1.174,0.0405339,785,413,200,236
2108,1128,280,138,449,555,-5.036,-1.174,0.0405339,364,346,169,417
2109,1128,8,149,258,572,-5.036,-1.174,0.0405339,133,360,250,423
2110,1129,914,259,1142,569,-5.036,-1.174,0.0504686,1028,414,228,310
2111,1129,693,286,875,533,-5.036,-1.174,0.0504686,784,409,182,247
2112,1129,208,131,442,565,-5.036,-1.174,0.0504686,325,348,234,434
2113,1129,2,136,236,576,-5.036,-1.174,0.0504686,119,356,234,440
2114,1130,920,257,1144,568,-5.036,-1.174,0.0596346,1032,412,224,311
2115,1130,683,277,879,531,-5.036,-1.174,0.0596346,781,404,196,254
2116,1130,207,126,436,551,-5.036,-1.174,0.0596346,321,338,229,425
2117,1130,1,131,250,579,-5.036,-1.174,0.0596346,125,355,249,448
2118,1131,908,251,1143,567,-5.036,-1.174,0.0703219,1025,409,235,316
2119,1131,674,290,871,538,-5.036,-1.174,0.0703219,772,414,197,248
2120,1131,238,134,442,559,-5.036,-1.174,0.0703219,340,346,204,425
2121,1131,1,144,248,576,-5.036,-1.174,0.0703219,124,360,247,432
2122,1132,915,259,1137,571,-5.035,-1.174,0.0794761,1026,415,222,312
2123,1132,686,282,871,534,-5.035,-1.174,0.0794761,778,408,185,252
2124,1132,236,124,431,552,-5.035,-1.174,0.0794761,333,338,195,428
2125,1132,1,134,232,572,-5.035,-1.174,0.0794761,116,353,231,438
2126,1133,908,255,1147,568,-5.034,-1.174,0.0840507,1027,411,239,313
2127,1133,684,283,872,536,-5.034,-1.174,0.0840507,778,409,188,253
2128,1133,195,119,432,553,-5.034,-1.174,0.0840507,313,336,237,434
2129,1133,6,134,239,564,-5.034,-1.174,0.0840507,122,349,233,430
2130,1134,917,251,1148,569,-5.029,-1.173,0.084813,1032,410,231,318
2131,1134,685,281,879,536,-5.029,-1.173,0.084813,782,408,194,255
2132,1134,229,111,429,554,-5.029,-1.173,0.084813,329,332,200,443
2133,1134,1,106,245,569,-5.029,-1.173,0.084813,123,337,244,463
2134,1135,922,254,1156,567,-5.02,-1.172,0.0855752,1039,410,234,313
2135,1135,694,273,866,526,-5.02,-1.172,0.0855752,780,399,172,253
2136,1135,232,104,428,556,-5.02,-1.172,0.0855752,330,330,196,452
2137,1135,1,119,236,582,-5.02,-1.172,0.0855752,118,350,235,463
2138,1136,936,236,1176,556,-5.008,-1.169,0.084813,1056,396,240,320
2139,1136,192,93,443,551,-5.008,-1.169,0.084813,317,322,251,458
2140,1136,1,111,237,567,-5.008,-1.169,0.084813,119,339,236,456
2141,1137,917,228,1165,558,-4.994,-1.167,0.0863374,1041,393,248,330
2142,1137,676,272,891,523,-4.994,-1.167,0.0863374,783,397,215,251
2143,1137,206,87,439,550,-4.994,-1.167,0.0863374,322,318,233,463
2144,1137,1,115,226,573,-4.994,-1.167,0.0863374,113,344,225,458
2145,1138,908,232,1169,555,-4.977,-1.164,0.084813,1038,393,261,323
2146,1138,673,267,898,525,-4.977,-1.164,0.084813,785,396,225,258
2147,1138,213,91,423,579,-4.977,-1.164,0.084813,318,335,210,488
2148,1138,5,108,199,578,-4.977,-1.164,0.084813,102,343,194,470
2149,1139,905,233,1159,569,-4.961,-1.161,0.0893855,1032,401,254,336
2150,1139,673,276,874,527,-4.961,-1.161,0.0893855,773,401,201,251
2151,1139,208,100,423,554,-4.961,-1.161,0.0893855,315,327,215,454
2152,1139,4,110,219,579,-4.961,-1.161,0.0893855,111,344,215,469
2153,1140,926,233,1164,559,-4.949,-1.159,0.0954793,1045,396,238,326
2154,1140,679,267,875,524,-4.949,-1.159,0.0954793,777,395,196,257
2155,1140,175,99,407,563,-4.949,-1.159,0.0954793,291,331,232,464
2156,1140,4,108,179,578,-4.949,-1.159,0.0954793,91,343,175,470
2157,1141,930,233,1170,567,-4.941,-1.158,0.104613,1050,400,240,334
2158,1141,678,269,879,525,-4.941,-1.158,0.104613,778,397,201,256
2159,1141,184,90,403,554,-4.941,-1.158,0.104613,293,322,219,464
2160,1141,8,103,181,588,-4.941,-1.158,0.104613,94,345,173,485
2161,1142,917,232,1169,577,-4.931,-1.155,0.111458,1043,404,252,345
2162,1142,677,266,878,529,-4.931,-1.155,0.111458,777,397,201,263
2163,1142,164,89,415,563,-4.931,-1.155,0.111458,289,326,251,474
2164,1142,1,97,207,580,-4.931,-1.155,0.111458,104,338,206,483
2165,1143,101,81,398,563,-4.915,-1.152,0.106895,249,322,297,482
2166,1143,644,261,871,531,-4.915,-1.152,0.106895,757,396,227,270
2167,1143,900,227,1162,569,-4.915,-1.152,0.106895,1031,398,262,342
2168,1144,916,228,1166,570,-4.898,-1.148,0.109177,1041,399,250,342
2169,1144,663,255,870,529,-4.898,-1.148,0.109177,766,392,207,274
2170,1144,91,92,394,570,-4.898,-1.148,0.109177,242,331,303,478
2171,1145,926,235,1161,576,-4.879,-1.144,0.108416,1043,405,235,341
2172,1145,670,268,868,532,-4.879,-1.144,0.108416,769,400,198,264
2173,1145,125,70,391,564,-4.879,-1.144,0.108416,258,317,266,494
2174,1146,914,235,1176,569,-4.859,-1.139,0.109177,1045,402,262,334
2175,1146,677,269,885,524,-4.859,-1.139,0.109177,781,396,208,255
2176,1146,125,71,390,566,-4.859,-1.139,0.109177,257,318,265,495
2177,1147,899,224,1165,575,-4.84,-1.135,0.108416,1032,399,266,351
2178,1147,662,262,855,530,-4.84,-1.135,0.108416,758,396,193,268
2179,1147,106,71,371,573,-4.84,-1.135,0.108416,238,322,265,502
2180,1148,849,219,1129,568,-4.82,-1.131,0.109937,989,393,280,349
2181,1148,600,253,836,530,-4.82,-1.131,0.109937,718,391,236,277
2182,1148,23,48,338,563,-4.82,-1.131,0.109937,180,305,315,515
2183,1149,821,219,1077,563,-4.8,-1.127,0.109177,949,391,256,344
2184,1149,573,258,792,521,-4.8,-1.127,0.109177,682,389,219,263
2185,1149,11,48,312,561,-4.8,-1.127,0.109177,161,304,301,513
2186,1150,1105,166,1280,597,-4.781,-1.122,0.108416,1192,381,175,431
2187,1150,815,218,1054,562,-4.781,-1.122,0.108416,934,390,239,344
2188,1150,558,253,765,513,-4.781,-1.122,0.108416,661,383,207,260
2189,1150,1,53,265,562,-4.781,-1.122,0.108416,133,307,264,509
2190,1151,1063,171,1280,642,-4.762,-1.118,0.109177,1171,406,217,471
2191,1151,772,212,1017,561,-4.762,-1.118,0.109177,894,386,245,349
2192,1151,523,249,727,525,-4.762,-1.118,0.109177,625,387,204,276
2193,1151,1,38,229,565,-4.762,-1.118,0.109177,115,301,228,527
2194,1152,1023,155,1280,616,-4.742,-1.114,0.108416,1151,385,257,461
2195,1152,743,219,988,559,-4.742,-1.114,0.108416,865,389,245,340
2196,1152,516,254,712,518,-4.742,-1.114,0.108416,614,386,196,264
2197,1152,4,38,218,567,-4.742,-1.114,0.108416,111,302,214,529
2198,1153,1071,152,1280,597,-4.723,-1.109,0.109177,1175,374,209,445
2199,1153,778,215,994,543,-4.723,-1.109,0.109177,886,379,216,328
2200,1153,523,248,712,517,-4.723,-1.109,0.109177,617,382,189,269
2201,1153,1,39,241,559,-4.723,-1.109,0.109177,121,299,240,520
2202,1154,1070,168,1280,598,-4.703,-1.105,0.108416,1175,383,210,430
2203,1154,765,218,1010,557,-4.703,-1.105,0.108416,887,387,245,339
2204,1154,522,256,717,520,-4.703,-1.105,0.108416,619,388,195,264
2205,1154,1,40,240,571,-4.703,-1.105,0.108416,120,305,239,531
2206,1155,1072,148,1280,602,-4.684,-1.101,0.109177,1176,375,208,454
2207,1155,759,218,1036,555,-4.684,-1.101,0.109177,897,386,277,337
2208,1155,500,227,729,519,-4.684,-1.101,0.109177,614,373,229,292
2209,1155,1,30,224,563,-4.684,-1.101,0.109177,112,296,223,533
2210,1156,1036,165,1280,605,-4.664,-1.097,0.109177,1158,385,244,440
2211,1156,761,220,1017,556,-4.664,-1.097,0.109177,889,388,256,336
2212,1156,510,252,712,521,-4.664,-1.097,0.109177,611,386,202,269
2213,1156,3,32,213,564,-4.664,-1.097,0.109177,108,298,210,532
2214,1157,1068,161,1280,606,-4.645,-1.092,0.107656,1174,383,212,445
2215,1157,768,219,1020,570,-4.645,-1.092,0.107656,894,394,252,351
2216,1157,502,254,706,521,-4.645,-1.092,0.107656,604,387,204,267
2217,1157,1,25,198,563,-4.645,-1.092,0.107656,99,294,197,538
2218,1158,1070,148,1280,612,-4.625,-1.088,0.108416,1175,380,210,464
2219,1158,775,222,1010,569,-4.625,-1.088,0.108416,892,395,235,347
2220,1158,497,255,727,521,-4.625,-1.088,0.108416,612,388,230,266
2221,1159,1026,141,1280,610,-4.606,-1.084,0.108416,1153,375,254,469
2222,1159,761,210,1002,569,-4.606,-1.084,0.108416,881,389,241,359
2223,1159,504,238,712,529,-4.606,-1.084,0.108416,608,383,208,291
2224,1160,1072,155,1280,618,-4.589,-1.08,0.112978,1176,386,208,463
2225,1160,751,207,1008,570,-4.589,-1.08,0.112978,879,388,257,363
2226,1160,486,233,703,526,-4.589,-1.08,0.112978,594,379,217,293
2227,1161,1064,155,1280,617,-4.575,-1.077,0.119816,1172,386,216,462
2228,1161,741,220,1023,572,-4.575,-1.077,0.119816,882,396,282,352
2229,1161,500,247,701,533,-4.575,-1.077,0.119816,600,390,201,286
2230,1161,3,19,181,578,-4.575,-1.077,0.119816,92,298,178,559
2231,1162,1078,155,1280,615,-4.565,-1.074,0.130442,1179,385,202,460
2232,1162,765,217,1008,576,-4.565,-1.074,0.130442,886,396,243,359
2233,1162,499,243,689,528,-4.565,-1.074,0.130442,594,385,190,285
2234,1163,772,210,1015,569,-4.557,-1.072,0.140296,893,389,243,359
2235,1163,502,255,704,531,-4.557,-1.072,0.140296,603,393,202,276
2236,1163,1097,157,1280,626,-4.557,-1.072,0.140296,1188,391,183,469
2237,1164,1101,143,1280,619,-4.552,-1.07,0.148622,1190,381,179,476
2238,1164,779,207,1017,578,-4.552,-1.07,0.148622,898,392,238,371
2239,1164,479,246,707,534,-4.552,-1.07,0.148622,593,390,228,288
2240,1165,1088,134,1280,610,-4.549,-1.07,0.157694,1184,372,192,476
2241,1165,724,203,1023,572,-4.549,-1.07,0.157694,873,387,299,369
2242,1165,496,236,701,526,-4.549,-1.07,0.157694,598,381,205,290
2243,1166,1083,134,1280,620,-4.549,-1.07,0.164489,1181,377,197,486
2244,1166,761,207,1025,570,-4.549,-1.07,0.164489,893,388,264,363
2245,1166,489,241,696,534,-4.549,-1.07,0.164489,592,387,207,293
2246,1167,763,198,1034,569,-4.549,-1.069,0.173537,898,383,271,371
2247,1167,490,241,700,516,-4.549,-1.069,0.173537,595,378,210,275
2248,1167,1097,139,1280,616,-4.549,-1.069,0.173537,1188,377,183,477
2249,1168,771,199,1026,569,-4.547,-1.069,0.177303,898,384,255,370
2250,1168,474,237,695,521,-4.547,-1.069,0.177303,584,379,221,284
2251,1168,1101,120,1280,619,-4.547,-1.069,0.177303,1190,369,179,499
2252,1169,1108,112,1280,609,-4.542,-1.067,0.180313,1194,360,172,497
2253,1169,758,188,1014,557,-4.542,-1.067,0.180313,886,372,256,369
2254,1169,493,233,696,517,-4.542,-1.067,0.180313,594,375,203,284
2255,1170,776,181,1014,555,-4.533,-1.064,0.179561,895,368,238,374
2256,1170,493,231,701,518,-4.533,-1.064,0.179561,597,374,208,287
2257,1170,1103,112,1280,610,-4.533,-1.064,0.179561,1191,361,177,498
2258,1171,738,184,1021,568,-4.522,-1.059,0.179561,879,376,283,384
2259,1171,481,225,686,520,-4.522,-1.059,0.179561,583,372,205,295
2260,1171,1090,110,1280,620,-4.522,-1.059,0.179561,1185,365,190,510
2261,1172,1106,116,1280,625,-4.508,-1.054,0.180313,1193,370,174,509
2262,1172,759,188,1019,576,-4.508,-1.054,0.180313,889,382,260,388
2263,1172,470,233,686,519,-4.508,-1.054,0.180313,578,376,216,286
2264,1173,1099,111,1280,628,-4.492,-1.048,0.179561,1189,369,181,517
2265,1173,764,180,1023,573,-4.492,-1.048,0.179561,893,376,259,393
2266,1173,480,224,693,539,-4.492,-1.048,0.179561,586,381,213,315
2267,1174,1124,119,1280,632,-4.478,-1.043,0.175797,1202,375,156,513
2268,1174,726,184,1022,567,-4.478,-1.043,0.175797,874,375,296,383
2269,1174,473,223,690,523,-4.478,-1.043,0.175797,581,373,217,300
2270,1175,780,195,1041,576,-4.466,-1.039,0.169015,910,385,261,381
2271,1175,1133,100,1280,628,-4.466,-1.039,0.169015,1206,364,147,528
2272,1175,486,225,690,530,-4.466,-1.039,0.169015,588,377,204,305
2273,1176,783,184,1049,567,-4.458,-1.036,0.159205,916,375,266,383
2274,1176,503,227,692,522,-4.458,-1.036,0.159205,597,374,189,295
2275,1177,815,175,1084,565,-4.453,-1.034,0.148622,949,370,269,390
2276,1177,539,231,742,519,-4.453,-1.034,0.148622,640,375,203,288
2277,1178,867,179,1147,585,-4.449,-1.033,0.139538,1007,382,280,406
2278,1178,582,225,773,532,-4.449,-1.033,0.139538,677,378,191,307
2279,1179,908,183,1178,574,-4.449,-1.033,0.132717,1043,378,270,391
2280,1179,623,225,802,526,-4.449,-1.033,0.132717,712,375,179,301
2281,1180,929,186,1211,578,-4.449,-1.033,0.125131,1070,382,282,392
2282,1180,639,219,843,534,-4.449,-1.033,0.125131,741,376,204,315
2283,1181,941,162,1225,586,-4.447,-1.033,0.120576,1083,374,284,424
2284,1181,637,227,846,530,-4.447,-1.033,0.120576,741,378,209,303
2285,1182,970,175,1271,594,-4.442,-1.032,0.117538,1120,384,301,419
2286,1182,669,225,886,532,-4.442,-1.032,0.117538,777,378,217,307
2287,1183,978,174,1265,603,-4.433,-1.029,0.119057,1121,388,287,429
2288,1183,660,228,879,534,-4.433,-1.029,0.119057,769,381,219,306
2289,1184,960,170,1280,591,-4.421,-1.027,0.118297,1120,380,320,421
2290,1184,665,227,879,530,-4.421,-1.027,0.118297,772,378,214,303
2291,1185,956,173,1280,602,-4.408,-1.023,0.118297,1118,387,324,429
2292,1185,659,226,877,546,-4.408,-1.023,0.118297,768,386,218,320
2293,1186,943,172,1248,587,-4.39,-1.019,0.118297,1095,379,305,415
2294,1186,632,219,858,534,-4.39,-1.019,0.118297,745,376,226,315
2295,1187,889,169,1179,584,-4.37,-1.014,0.118297,1034,376,290,415
2296,1187,597,224,815,544,-4.37,-1.014,0.118297,706,384,218,320
2297,1188,855,184,1158,591,-4.351,-1.01,0.117538,1006,387,303,407
2298,1188,563,223,787,535,-4.351,-1.01,0.117538,675,379,224,312
2299,1189,834,170,1129,582,-4.332,-1.005,0.117538,981,376,295,412
2300,1189,543,223,774,535,-4.332,-1.005,0.117538,658,379,231,312
2301,1190,822,176,1116,587,-4.312,-1,0.117538,969,381,294,411
2302,1190,513,225,750,540,-4.312,-1,0.117538,631,382,237,315
2303,1191,801,176,1124,588,-4.293,-0.996,0.118297,962,382,323,412
2304,1191,510,218,773,541,-4.293,-0.996,0.118297,641,379,263,323
2305,1192,815,171,1115,598,-4.274,-0.991,0.117538,965,384,300,427
2306,1192,514,215,758,545,-4.274,-0.991,0.117538,636,380,244,330
2307,1193,816,179,1112,598,-4.254,-0.986,0.118297,964,388,296,419
2308,1193,513,216,752,546,-4.254,-0.986,0.118297,632,381,239,330
2309,1194,794,176,1133,603,-4.235,-0.982,0.117538,963,389,339,427
2310,1194,503,225,746,543,-4.235,-0.982,0.117538,624,384,243,318
2311,1195,796,179,1120,604,-4.216,-0.977,0.118297,958,391,324,425
2312,1195,515,227,728,557,-4.216,-0.977,0.118297,621,392,213,330
2313,1196,824,180,1127,601,-4.196,-0.972,0.119057,975,390,303,421
2314,1196,514,230,722,556,-4.196,-0.972,0.119057,618,393,208,326
2315,1197,812,168,1108,608,-4.177,-0.968,0.118297,960,388,296,440
2316,1197,506,230,748,557,-4.177,-0.968,0.118297,627,393,242,327
2317,1198,829,174,1131,612,-4.157,-0.963,0.118297,980,393,302,438
2318,1198,518,224,743,555,-4.157,-0.963,0.118297,630,389,225,331
2319,1199,824,171,1140,613,-4.138,-0.958,0.119057,982,392,316,442
2320,1199,513,228,746,554,-4.138,-0.958,0.119057,629,391,233,326
2321,1200,828,161,1146,617,-4.121,-0.954,0.121335,987,389,318,456
2322,1200,519,219,741,548,-4.121,-0.954,0.121335,630,383,222,329
2323,1201,832,168,1132,605,-4.108,-0.951,0.129684,982,386,300,437
2324,1201,508,226,739,560,-4.108,-0.951,0.129684,623,393,231,334
2325,1202,827,161,1154,614,-4.097,-0.948,0.138781,990,387,327,453
2326,1202,509,217,736,557,-4.097,-0.948,0.138781,622,387,227,340
2327,1203,842,163,1144,619,-4.089,-0.946,0.148622,993,391,302,456
2328,1203,512,221,752,550,-4.089,-0.946,0.148622,632,385,240,329
2329,1204,831,151,1143,611,-4.084,-0.944,0.158449,987,381,312,460
2330,1204,501,209,733,558,-4.084,-0.944,0.158449,617,383,232,349
2331,1205,807,162,1150,619,-4.082,-0.943,0.165998,978,390,343,457
2332,1205,496,223,734,557,-4.082,-0.943,0.165998,615,390,238,334
2333,1206,843,157,1165,624,-4.078,-0.942,0.168261,1004,390,322,467
2334,1206,511,219,753,568,-4.078,-0.942,0.168261,632,393,242,349
2335,1207,873,161,1213,638,-4.071,-0.939,0.169769,1043,399,340,477
2336,1207,544,220,784,568,-4.071,-0.939,0.169769,664,394,240,348
2337,1208,923,154,1258,637,-4.06,-0.936,0.168261,1090,395,335,483
2338,1208,579,219,817,576,-4.06,-0.936,0.168261,698,397,238,357
2339,1209,943,149,1279,647,-4.047,-0.931,0.169015,1111,398,336,498
2340,1209,604,222,832,572,-4.047,-0.931,0.169015,718,397,228,350
2341,1210,988,154,1280,651,-4.031,-0.926,0.169015,1134,402,292,497
2342,1210,617,217,880,578,-4.031,-0.926,0.169015,748,397,263,361
2343,1211,1030,162,1280,650,-4.012,-0.919,0.168261,1155,406,250,488
2344,1211,677,232,919,585,-4.012,-0.919,0.168261,798,408,242,353
2345,1212,1044,150,1280,653,-3.993,-0.912,0.169769,1162,401,236,503
2346,1212,700,234,947,578,-3.993,-0.912,0.169769,823,406,247,344
2347,1213,708,220,952,579,-3.975,-0.906,0.169015,830,399,244,359
2348,1214,702,242,959,588,-3.956,-0.899,0.169015,830,415,257,346
2349,1215,689,227,968,584,-3.937,-0.892,0.169015,828,405,279,357
2350,1216,715,222,964,576,-3.919,-0.886,0.169015,839,399,249,354
2351,1217,708,220,965,584,-3.9,-0.879,0.169769,836,402,257,364
2352,1218,711,219,965,590,-3.881,-0.872,0.169015,838,404,254,371
2353,1219,696,218,958,587,-3.862,-0.866,0.169769,827,402,262,369
2354,1220,677,217,961,582,-3.843,-0.859,0.169015,819,399,284,365
2355,1221,691,219,965,590,-3.825,-0.853,0.169769,828,404,274,371
2356,1222,676,217,956,587,-3.806,-0.846,0.169015,816,402,280,370
2357,1223,665,219,959,594,-3.787,-0.839,0.169015,812,406,294,375
2358,1224,664,212,965,594,-3.768,-0.833,0.169769,814,403,301,382
2359,1225,687,205,961,590,-3.75,-0.826,0.168261,824,397,274,385
2360,1226,700,207,968,594,-3.731,-0.819,0.169769,834,400,268,387
2361,1227,692,206,972,603,-3.712,-0.813,0.168261,832,404,280,397
2362,1228,698,202,978,589,-3.693,-0.806,0.169769,838,395,280,387
2363,1229,643,200,970,592,-3.674,-0.799,0.169015,806,396,327,392
2364,1230,674,194,973,590,-3.655,-0.793,0.169015,823,392,299,396
2365,1231,636,197,972,593,-3.637,-0.786,0.169769,804,395,336,396
